,volts,amps,power,sysstatus,timestamp,M_ID,cycle
424,13.53,0.012,0.2,11100000_00010000,10.137998104095459,_M_00005,6
425,13.53,0.014,0.2,11100000_00010000,10.1714026927948,_M_00005,6
426,13.52,0.014,0.2,11100000_00010000,10.205026626586914,_M_00005,6
427,13.52,0.012,0.2,11100000_00010000,10.237608194351196,_M_00005,6
428,13.53,0.016,0.2,11100000_00010000,10.274068355560303,_M_00005,6
429,13.53,0.014,0.2,11100000_00010000,10.305022239685059,_M_00005,6
430,13.52,0.014,0.2,11100000_00010000,10.337444543838501,_M_00005,6
431,13.52,0.014,0.2,11100000_00010000,10.3714017868042,_M_00005,6
432,13.53,0.014,0.2,11100000_00010000,10.404522895812988,_M_00005,6
433,13.53,0.016,0.2,11100000_00010000,10.438293218612671,_M_00005,6
434,13.52,0.012,0.2,11100000_00010000,10.473094940185547,_M_00005,6
435,13.52,0.012,0.2,11100000_00010000,10.504018783569336,_M_00005,6
436,13.52,0.016,0.2,11100000_00010000,10.537643194198608,_M_00005,6
437,13.52,0.01,0.2,11100000_00010000,10.571577310562134,_M_00005,6
438,13.53,0.016,0.2,11100000_00010000,10.60456919670105,_M_00005,6
439,13.52,0.012,0.2,11100000_00010000,10.637578248977661,_M_00005,6
440,13.52,0.014,0.2,11100000_00010000,10.672199249267578,_M_00005,6
441,13.53,0.014,0.2,11100000_00010000,10.7041015625,_M_00005,6
442,13.52,0.014,0.2,11100000_00010000,10.738049030303955,_M_00005,6
443,13.52,-0.01,0.2,10100000_00010000,10.771206140518188,_M_00005,6
444,13.53,-0.014,0.2,10100000_00010000,10.8040931224823,_M_00005,6
445,13.53,0.016,0.2,11100000_00010000,10.838062524795532,_M_00005,6
446,13.52,0.012,0.2,11100000_00010000,10.870908737182617,_M_00005,6
447,13.52,0.012,0.2,11100000_00010000,10.904816389083862,_M_00005,6
448,13.53,0.012,0.2,11100000_00010000,10.936792135238647,_M_00005,6
449,13.52,0.014,0.2,11100000_00010000,10.971511125564575,_M_00005,6
450,13.52,-0.014,0.2,10100000_00010000,11.004490852355957,_M_00005,6
451,13.53,0.012,0.2,11100000_00010000,11.038342475891113,_M_00005,6
