,volts,amps,power,rctpower,linefreq,sysstatus,timestamp,M_ID,cycle
17699,121.68,3.415,401.8,88.0,59970,01100000_00110010,4.989319801330566,_M_00004,3
17700,121.68,3.415,401.8,88.0,59970,01100000_00110010,5.00605583190918,_M_00004,3
17701,121.68,3.415,401.8,88.0,59970,01100000_00110010,5.022735595703125,_M_00004,3
17702,121.64,3.471,408.9,87.2,59970,01100000_00110010,5.039687395095825,_M_00004,3
17703,121.64,3.471,408.9,87.2,59970,01100000_00110010,5.056632041931152,_M_00004,3
17704,121.64,3.471,408.9,87.2,59970,01100000_00110010,5.071579933166504,_M_00004,3
17705,121.64,3.471,408.9,87.2,59970,01100000_00110010,5.0885233879089355,_M_00004,3
17706,121.64,3.469,408.5,88.4,59970,01100000_00110010,5.105468511581421,_M_00004,3
17707,121.64,3.469,408.5,88.4,59970,01100000_00110010,5.123406648635864,_M_00004,3
17708,121.64,3.469,408.5,88.4,59970,01100000_00110010,5.139136791229248,_M_00004,3
17709,121.64,3.469,408.5,88.4,59970,01100000_00110010,5.156051874160767,_M_00004,3
17710,121.64,3.446,405.8,87.1,59970,01100000_00110010,5.173030138015747,_M_00004,3
17711,121.64,3.446,405.8,87.1,59970,01100000_00110010,5.189757823944092,_M_00004,3
17712,121.64,3.446,405.8,87.1,59970,01100000_00110010,5.206081867218018,_M_00004,3
17713,121.64,3.446,405.8,87.1,59970,01100000_00110010,5.222806692123413,_M_00004,3
17714,121.66,3.449,405.9,88.6,59970,01100000_00110010,5.239731073379517,_M_00004,3
17715,121.66,3.449,405.9,88.6,59970,01100000_00110010,5.256464004516602,_M_00004,3
17716,121.66,3.449,405.9,88.6,59970,01100000_00110010,5.273334503173828,_M_00004,3
17717,121.66,3.449,405.9,88.6,59970,01100000_00110010,5.28976583480835,_M_00004,3
17718,121.62,3.449,406.1,86.6,59970,01100000_00110010,5.306632041931152,_M_00004,3
17719,121.62,3.449,406.1,86.6,59970,01100000_00110010,5.323148012161255,_M_00004,3
17720,121.62,3.449,406.1,86.6,59970,01100000_00110010,5.340035915374756,_M_00004,3
17721,121.62,3.449,406.1,86.6,59970,01100000_00110010,5.355832099914551,_M_00004,3
17722,121.62,3.467,408.3,88.0,59970,01100000_00110010,5.373106479644775,_M_00004,3
17723,121.62,3.467,408.3,88.0,59970,01100000_00110010,5.389780759811401,_M_00004,3
17724,121.62,3.467,408.3,88.0,59970,01100000_00110010,5.406494855880737,_M_00004,3
17725,121.62,3.467,408.3,88.0,59970,01100000_00110010,5.423356056213379,_M_00004,3
17726,121.62,3.449,406.1,87.1,60020,01100000_00110010,5.439789533615112,_M_00004,3
17727,121.62,3.449,406.1,87.1,60020,01100000_00110010,5.45574426651001,_M_00004,3
17728,121.62,3.449,406.1,87.1,60020,01100000_00110010,5.472506999969482,_M_00004,3
17729,121.62,3.449,406.1,87.1,60020,01100000_00110010,5.489737033843994,_M_00004,3
17730,121.62,3.419,402.4,87.7,60020,01100000_00110010,5.506462574005127,_M_00004,3
17731,121.62,3.419,402.4,87.7,60020,01100000_00110010,5.5234150886535645,_M_00004,3
17732,121.62,3.419,402.4,87.7,60020,01100000_00110010,5.538365125656128,_M_00004,3
17733,121.62,3.419,402.4,87.7,60020,01100000_00110010,5.555307865142822,_M_00004,3
17734,121.62,3.463,407.9,86.9,59970,01100000_00110010,5.572932243347168,_M_00004,3
17735,121.62,3.463,407.9,86.9,59970,01100000_00110010,5.589806795120239,_M_00004,3
17736,121.62,3.463,407.9,86.9,59970,01100000_00110010,5.606531620025635,_M_00004,3
17737,121.62,3.463,407.9,86.9,59970,01100000_00110010,5.623406648635864,_M_00004,3
17738,121.66,3.421,402.8,87.6,59970,01100000_00110010,5.63983154296875,_M_00004,3
17739,121.66,3.421,402.8,87.6,59970,01100000_00110010,5.65587592124939,_M_00004,3
17740,121.66,3.421,402.8,87.6,59970,01100000_00110010,5.6727330684661865,_M_00004,3
17741,121.66,3.421,402.8,87.6,59970,01100000_00110010,5.68974232673645,_M_00004,3
17742,121.64,3.463,407.8,87.4,59970,01100000_00110010,5.706166982650757,_M_00004,3
17743,121.64,3.463,407.8,87.4,59970,01100000_00110010,5.722196102142334,_M_00004,3
17744,121.64,3.463,407.8,87.4,59970,01100000_00110010,5.739954948425293,_M_00004,3
17745,121.64,3.463,407.8,87.4,59970,01100000_00110010,5.757378578186035,_M_00004,3
17746,121.64,3.434,404.4,87.3,59970,01100000_00110010,5.773090124130249,_M_00004,3
17747,121.64,3.434,404.4,87.3,59970,01100000_00110010,5.7905800342559814,_M_00004,3
17748,121.64,3.434,404.4,87.3,59970,01100000_00110010,5.8061683177948,_M_00004,3
17749,121.64,3.434,404.4,87.3,59970,01100000_00110010,5.8229453563690186,_M_00004,3
17750,121.66,3.415,402.0,87.2,59994,01100000_00110010,5.840094804763794,_M_00004,3
17751,121.66,3.415,402.0,87.2,59994,01100000_00110010,5.856091260910034,_M_00004,3
17752,121.66,3.415,402.0,87.2,59994,01100000_00110010,5.872922897338867,_M_00004,3
17753,121.66,3.415,402.0,87.2,59994,01100000_00110010,5.890214204788208,_M_00004,3
17754,121.62,3.434,404.0,87.9,60020,01100000_00110010,5.906833648681641,_M_00004,3
17755,121.62,3.434,404.0,87.9,60020,01100000_00110010,5.9220921993255615,_M_00004,3
17756,121.62,3.434,404.0,87.9,60020,01100000_00110010,5.940011024475098,_M_00004,3
17757,121.62,3.434,404.0,87.9,60020,01100000_00110010,5.956806421279907,_M_00004,3
17758,121.61,3.451,406.4,86.9,60020,01100000_00110010,5.973267555236816,_M_00004,3
17759,121.61,3.451,406.4,86.9,60020,01100000_00110010,5.989882707595825,_M_00004,3
17520,121.61,3.451,406.4,86.9,60020,01100000_00110010,6.0068840980529785,_M_00004,4
17521,121.61,3.451,406.4,86.9,60020,01100000_00110010,6.02185583114624,_M_00004,4
17522,121.62,3.478,409.5,88.0,59994,01100000_00110010,6.039893388748169,_M_00004,4
17523,121.62,3.478,409.5,88.0,59994,01100000_00110010,6.056952476501465,_M_00004,4
17524,121.62,3.478,409.5,88.0,59994,01100000_00110010,6.072125434875488,_M_00004,4
17525,121.62,3.478,409.5,88.0,59994,01100000_00110010,6.089969635009766,_M_00004,4
17526,121.62,3.438,404.8,86.5,59994,01100000_00110010,6.106775999069214,_M_00004,4
17527,121.62,3.438,404.8,86.5,59994,01100000_00110010,6.122899055480957,_M_00004,4
17528,121.62,3.438,404.8,86.5,59994,01100000_00110010,6.13962721824646,_M_00004,4
17529,121.62,3.438,404.8,86.5,59994,01100000_00110010,6.155673503875732,_M_00004,4
17530,121.61,3.455,406.6,88.0,60020,01100000_00110010,6.1726226806640625,_M_00004,4
17531,121.61,3.455,406.6,88.0,60020,01100000_00110010,6.189564228057861,_M_00004,4
17532,121.61,3.455,406.6,88.0,60020,01100000_00110010,6.206475019454956,_M_00004,4
17533,121.61,3.455,406.6,88.0,60020,01100000_00110010,6.224039316177368,_M_00004,4
17534,121.61,3.442,405.0,87.6,59994,01100000_00110010,6.240169286727905,_M_00004,4
17535,121.61,3.442,405.0,87.6,59994,01100000_00110010,6.256155967712402,_M_00004,4
17536,121.61,3.442,405.0,87.6,59994,01100000_00110010,6.272341012954712,_M_00004,4
17537,121.61,3.442,405.0,87.6,59994,01100000_00110010,6.288570404052734,_M_00004,4
17538,121.64,3.426,403.0,87.7,59970,01100000_00110010,6.305990934371948,_M_00004,4
17539,121.64,3.426,403.0,87.7,59970,01100000_00110010,6.322757959365845,_M_00004,4
17540,121.64,3.426,403.0,87.7,59970,01100000_00110010,6.339632034301758,_M_00004,4
17541,121.64,3.426,403.0,87.7,59970,01100000_00110010,6.356382608413696,_M_00004,4
17542,121.59,3.444,405.3,88.2,59970,01100000_00110010,6.373359441757202,_M_00004,4
17543,121.59,3.444,405.3,88.2,59970,01100000_00110010,6.389732837677002,_M_00004,4
17544,121.59,3.444,405.3,88.2,59970,01100000_00110010,6.4064621925354,_M_00004,4
17545,121.59,3.444,405.3,88.2,59970,01100000_00110010,6.423332929611206,_M_00004,4
17546,121.62,3.459,407.4,87.0,59970,01100000_00110010,6.440064907073975,_M_00004,4
17547,121.62,3.459,407.4,87.0,59970,01100000_00110010,6.455841302871704,_M_00004,4
17548,121.62,3.459,407.4,87.0,59970,01100000_00110010,6.4725401401519775,_M_00004,4
17549,121.62,3.459,407.4,87.0,59970,01100000_00110010,6.489382982254028,_M_00004,4
17550,121.59,3.446,405.6,87.7,59970,01100000_00110010,6.506117582321167,_M_00004,4
17551,121.59,3.446,405.6,87.7,59970,01100000_00110010,6.522799015045166,_M_00004,4
17552,121.59,3.446,405.6,87.7,59970,01100000_00110010,6.539710521697998,_M_00004,4
17553,121.59,3.446,405.6,87.7,59970,01100000_00110010,6.55645751953125,_M_00004,4
17554,121.61,3.455,406.9,86.7,59994,01100000_00110010,6.573406934738159,_M_00004,4
17555,121.61,3.455,406.9,86.7,59994,01100000_00110010,6.589808464050293,_M_00004,4
17556,121.61,3.455,406.9,86.7,59994,01100000_00110010,6.60676121711731,_M_00004,4
17557,121.61,3.455,406.9,86.7,59994,01100000_00110010,6.622349262237549,_M_00004,4
17558,121.59,3.424,403.0,86.5,60020,01100000_00110010,6.640092611312866,_M_00004,4
17559,121.59,3.424,403.0,86.5,60020,01100000_00110010,6.655929803848267,_M_00004,4
17560,121.59,3.424,403.0,86.5,60020,01100000_00110010,6.672174453735352,_M_00004,4
17561,121.59,3.424,403.0,86.5,60020,01100000_00110010,6.6899731159210205,_M_00004,4
17562,121.62,3.469,408.5,87.9,59970,01100000_00110010,6.706782817840576,_M_00004,4
17563,121.62,3.469,408.5,87.9,59970,01100000_00110010,6.7225847244262695,_M_00004,4
17564,121.62,3.469,408.5,87.9,59970,01100000_00110010,6.739537715911865,_M_00004,4
17565,121.62,3.469,408.5,87.9,59970,01100000_00110010,6.755965709686279,_M_00004,4
17566,121.61,3.43,403.7,86.3,59994,01100000_00110010,6.773460388183594,_M_00004,4
17567,121.61,3.43,403.7,86.3,59994,01100000_00110010,6.789151191711426,_M_00004,4
17568,121.61,3.43,403.7,86.3,59994,01100000_00110010,6.805487394332886,_M_00004,4
17569,121.61,3.43,403.7,86.3,59994,01100000_00110010,6.822518348693848,_M_00004,4
17570,121.59,3.451,406.2,87.6,60020,01100000_00110010,6.840165376663208,_M_00004,4
17571,121.59,3.451,406.2,87.6,60020,01100000_00110010,6.855934143066406,_M_00004,4
17572,121.59,3.451,406.2,87.6,60020,01100000_00110010,6.872666120529175,_M_00004,4
17573,121.59,3.451,406.2,87.6,60020,01100000_00110010,6.889094591140747,_M_00004,4
17574,121.61,3.432,404.0,87.1,60020,01100000_00110010,6.906808853149414,_M_00004,4
17575,121.61,3.432,404.0,87.1,60020,01100000_00110010,6.922072887420654,_M_00004,4
17576,121.61,3.432,404.0,87.1,60020,01100000_00110010,6.939026594161987,_M_00004,4
17577,121.61,3.432,404.0,87.1,60020,01100000_00110010,6.956972122192383,_M_00004,4
17578,121.62,3.467,408.3,87.6,59970,01100000_00110010,6.9729132652282715,_M_00004,4
17579,121.62,3.467,408.3,87.6,59970,01100000_00110010,6.989754676818848,_M_00004,4
17580,121.62,3.467,408.3,87.6,59970,01100000_00110010,7.006505012512207,_M_00004,4
17581,121.62,3.467,408.3,87.6,59970,01100000_00110010,7.023985862731934,_M_00004,4
17582,121.62,3.434,404.3,87.1,59970,01100000_00110010,7.0393335819244385,_M_00004,4
17583,121.62,3.434,404.3,87.1,59970,01100000_00110010,7.055277585983276,_M_00004,4
17584,121.62,3.434,404.3,87.1,59970,01100000_00110010,7.072221279144287,_M_00004,4
17585,121.62,3.434,404.3,87.1,59970,01100000_00110010,7.089169502258301,_M_00004,4
17586,121.62,3.451,406.2,87.8,59970,01100000_00110010,7.106113433837891,_M_00004,4
17587,121.62,3.451,406.2,87.8,59970,01100000_00110010,7.122734308242798,_M_00004,4
17588,121.62,3.451,406.2,87.8,59970,01100000_00110010,7.139609098434448,_M_00004,4
17589,121.62,3.451,406.2,87.8,59970,01100000_00110010,7.156341791152954,_M_00004,4
17590,121.62,3.438,404.7,87.0,59970,01100000_00110010,7.1735944747924805,_M_00004,4
17591,121.62,3.438,404.7,87.0,59970,01100000_00110010,7.189733266830444,_M_00004,4
17592,121.62,3.438,404.7,87.0,59970,01100000_00110010,7.206633806228638,_M_00004,4
17593,121.62,3.438,404.7,87.0,59970,01100000_00110010,7.22241997718811,_M_00004,4
17594,121.64,3.436,404.4,87.7,59994,01100000_00110010,7.240334987640381,_M_00004,4
17595,121.64,3.436,404.4,87.7,59994,01100000_00110010,7.255545377731323,_M_00004,4
17596,121.64,3.436,404.4,87.7,59994,01100000_00110010,7.273335695266724,_M_00004,4
17597,121.64,3.436,404.4,87.7,59994,01100000_00110010,7.289733648300171,_M_00004,4
17598,121.59,3.453,406.5,87.0,60020,01100000_00110010,7.306983470916748,_M_00004,4
17599,121.59,3.453,406.5,87.0,60020,01100000_00110010,7.322733640670776,_M_00004,4
17600,121.59,3.453,406.5,87.0,60020,01100000_00110010,7.339459180831909,_M_00004,4
17601,121.59,3.453,406.5,87.0,60020,01100000_00110010,7.3563337326049805,_M_00004,4
17602,121.57,3.465,407.8,88.1,60020,01100000_00110010,7.373658657073975,_M_00004,4
17603,121.57,3.465,407.8,88.1,60020,01100000_00110010,7.389709711074829,_M_00004,4
17604,121.57,3.465,407.8,88.1,60020,01100000_00110010,7.406433820724487,_M_00004,4
17605,121.57,3.465,407.8,88.1,60020,01100000_00110010,7.423348903656006,_M_00004,4
17606,121.55,3.444,405.3,87.4,59994,01100000_00110010,7.440340757369995,_M_00004,4
17607,121.55,3.444,405.3,87.4,59994,01100000_00110010,7.456108808517456,_M_00004,4
17608,121.55,3.444,405.3,87.4,59994,01100000_00110010,7.472912788391113,_M_00004,4
17609,121.55,3.444,405.3,87.4,59994,01100000_00110010,7.489758491516113,_M_00004,4
17610,121.62,3.463,407.5,88.4,59970,01100000_00110010,7.507014751434326,_M_00004,4
17611,121.62,3.463,407.5,88.4,59970,01100000_00110010,7.522783994674683,_M_00004,4
17612,121.62,3.463,407.5,88.4,59970,01100000_00110010,7.539510250091553,_M_00004,4
17613,121.62,3.463,407.5,88.4,59970,01100000_00110010,7.555834531784058,_M_00004,4
17614,121.61,3.449,405.9,88.2,59970,01100000_00110010,7.573683977127075,_M_00004,4
17615,121.61,3.449,405.9,88.2,59970,01100000_00110010,7.588926076889038,_M_00004,4
17616,121.61,3.449,405.9,88.2,59970,01100000_00110010,7.6059675216674805,_M_00004,4
17617,121.61,3.449,405.9,88.2,59970,01100000_00110010,7.621816635131836,_M_00004,4
17618,121.61,3.476,409.4,86.8,59970,01100000_00110010,7.640527248382568,_M_00004,4
17619,121.61,3.476,409.4,86.8,59970,01100000_00110010,7.656211614608765,_M_00004,4
17620,121.61,3.476,409.4,86.8,59970,01100000_00110010,7.673086404800415,_M_00004,4
17621,121.61,3.476,409.4,86.8,59970,01100000_00110010,7.689810276031494,_M_00004,4
17622,121.62,3.424,403.0,87.1,59970,01100000_00110010,7.707078456878662,_M_00004,4
17623,121.62,3.424,403.0,87.1,59970,01100000_00110010,7.722447395324707,_M_00004,4
17624,121.62,3.424,403.0,87.1,59970,01100000_00110010,7.738870620727539,_M_00004,4
17625,121.62,3.424,403.0,87.1,59970,01100000_00110010,7.756566762924194,_M_00004,4
17626,121.66,3.463,407.8,87.9,59970,01100000_00110010,7.773759365081787,_M_00004,4
17627,121.66,3.463,407.8,87.9,59970,01100000_00110010,7.789783954620361,_M_00004,4
17628,121.66,3.463,407.8,87.9,59970,01100000_00110010,7.806537628173828,_M_00004,4
17629,121.66,3.463,407.8,87.9,59970,01100000_00110010,7.823416233062744,_M_00004,4
17630,121.64,3.43,403.8,86.7,59970,01100000_00110010,7.840459585189819,_M_00004,4
17631,121.64,3.43,403.8,86.7,59970,01100000_00110010,7.856268405914307,_M_00004,4
17632,121.64,3.43,403.8,86.7,59970,01100000_00110010,7.8731606006622314,_M_00004,4
17633,121.64,3.43,403.8,86.7,59970,01100000_00110010,7.8898844718933105,_M_00004,4
17634,121.64,3.432,403.9,87.5,59970,01100000_00110010,7.907134532928467,_M_00004,4
17635,121.64,3.432,403.9,87.5,59970,01100000_00110010,7.9229350090026855,_M_00004,4
17636,121.64,3.432,403.9,87.5,59970,01100000_00110010,7.939596176147461,_M_00004,4
17637,121.64,3.432,403.9,87.5,59970,01100000_00110010,7.9560558795928955,_M_00004,4
17638,121.64,3.444,405.7,87.1,59970,01100000_00110010,7.973928689956665,_M_00004,4
17639,121.64,3.444,405.7,87.1,59970,01100000_00110010,7.989659547805786,_M_00004,4
17400,121.64,3.444,405.7,87.1,59970,01100000_00110010,8.006631135940552,_M_00004,5
17401,121.64,3.444,405.7,87.1,59970,01100000_00110010,8.022665977478027,_M_00004,5
17402,121.68,3.449,406.0,87.9,60020,01100000_00110010,8.03973126411438,_M_00004,5
17403,121.68,3.449,406.0,87.9,60020,01100000_00110010,8.056321859359741,_M_00004,5
17404,121.68,3.449,406.0,87.9,60020,01100000_00110010,8.07321047782898,_M_00004,5
17405,121.68,3.449,406.0,87.9,60020,01100000_00110010,8.08968472480774,_M_00004,5
17406,121.66,3.451,406.5,87.1,60020,01100000_00110010,8.106647968292236,_M_00004,5
17407,121.66,3.451,406.5,87.1,60020,01100000_00110010,8.12285327911377,_M_00004,5
17408,121.66,3.451,406.5,87.1,60020,01100000_00110010,8.139622926712036,_M_00004,5
17409,121.66,3.451,406.5,87.1,60020,01100000_00110010,8.155573844909668,_M_00004,5
17410,121.68,3.449,405.9,88.0,60020,01100000_00110010,8.174039602279663,_M_00004,5
17411,121.68,3.449,405.9,88.0,60020,01100000_00110010,8.1899094581604,_M_00004,5
17412,121.68,3.449,405.9,88.0,60020,01100000_00110010,8.206635236740112,_M_00004,5
17413,121.68,3.449,405.9,88.0,60020,01100000_00110010,8.222436428070068,_M_00004,5
17414,121.68,3.449,406.3,87.7,59970,01100000_00110010,8.240559816360474,_M_00004,5
17415,121.68,3.449,406.3,87.7,59970,01100000_00110010,8.256359815597534,_M_00004,5
17416,121.68,3.449,406.3,87.7,59970,01100000_00110010,8.27231502532959,_M_00004,5
17417,121.68,3.449,406.3,87.7,59970,01100000_00110010,8.290254354476929,_M_00004,5
17418,121.71,3.421,402.9,87.7,59945,01100000_00110010,8.307198762893677,_M_00004,5
17419,121.71,3.421,402.9,87.7,59945,01100000_00110010,8.322154521942139,_M_00004,5
17420,121.71,3.421,402.9,87.7,59945,01100000_00110010,8.340039491653442,_M_00004,5
17421,121.71,3.421,402.9,87.7,59945,01100000_00110010,8.355809926986694,_M_00004,5
17422,121.7,3.467,408.6,86.6,59970,01100000_00110010,8.37401270866394,_M_00004,5
17423,121.7,3.467,408.6,86.6,59970,01100000_00110010,8.389775037765503,_M_00004,5
17424,121.7,3.467,408.6,86.6,59970,01100000_00110010,8.40648889541626,_M_00004,5
17425,121.7,3.467,408.6,86.6,59970,01100000_00110010,8.422526836395264,_M_00004,5
17426,121.7,3.471,409.0,87.5,59970,01100000_00110010,8.440687417984009,_M_00004,5
17427,121.7,3.471,409.0,87.5,59970,01100000_00110010,8.45647382736206,_M_00004,5
17428,121.7,3.471,409.0,87.5,59970,01100000_00110010,8.47321105003357,_M_00004,5
17429,121.7,3.471,409.0,87.5,59970,01100000_00110010,8.489810466766357,_M_00004,5
17430,121.71,3.424,403.3,86.4,59970,01100000_00110010,8.507385730743408,_M_00004,5
17431,121.71,3.424,403.3,86.4,59970,01100000_00110010,8.523193120956421,_M_00004,5
17432,121.71,3.424,403.3,86.4,59970,01100000_00110010,8.539860486984253,_M_00004,5
17433,121.71,3.424,403.3,86.4,59970,01100000_00110010,8.556735515594482,_M_00004,5
17434,121.71,3.415,402.2,87.4,59970,01100000_00110010,8.574015140533447,_M_00004,5
17435,121.71,3.415,402.2,87.4,59970,01100000_00110010,8.589863061904907,_M_00004,5
17436,121.71,3.415,402.2,87.4,59970,01100000_00110010,8.606532573699951,_M_00004,5
17437,121.71,3.415,402.2,87.4,59970,01100000_00110010,8.622398376464844,_M_00004,5
17438,121.7,3.459,407.6,87.0,59970,01100000_00110010,8.640333890914917,_M_00004,5
17439,121.7,3.459,407.6,87.0,59970,01100000_00110010,8.655285358428955,_M_00004,5
17440,121.7,3.459,407.6,87.0,59970,01100000_00110010,8.673185348510742,_M_00004,5
17441,121.7,3.459,407.6,87.0,59970,01100000_00110010,8.689885139465332,_M_00004,5
17442,121.7,3.421,403.0,86.9,59970,01100000_00110010,8.707492351531982,_M_00004,5
17443,121.7,3.421,403.0,86.9,59970,01100000_00110010,8.723260641098022,_M_00004,5
17444,121.7,3.421,403.0,86.9,59970,01100000_00110010,8.739885330200195,_M_00004,5
17445,121.7,3.421,403.0,86.9,59970,01100000_00110010,8.756639003753662,_M_00004,5
17446,121.66,3.467,408.6,86.4,59970,01100000_00110010,8.774177551269531,_M_00004,5
17447,121.66,3.467,408.6,86.4,59970,01100000_00110010,8.789960384368896,_M_00004,5
17448,121.66,3.467,408.6,86.4,59970,01100000_00110010,8.805761098861694,_M_00004,5
17449,121.66,3.467,408.6,86.4,59970,01100000_00110010,8.82248592376709,_M_00004,5
17450,121.66,3.446,405.9,87.4,59970,01100000_00110010,8.840889692306519,_M_00004,5
17451,121.66,3.446,405.9,87.4,59970,01100000_00110010,8.856685876846313,_M_00004,5
17452,121.66,3.446,405.9,87.4,59970,01100000_00110010,8.872501850128174,_M_00004,5
17453,121.66,3.446,405.9,87.4,59970,01100000_00110010,8.889361143112183,_M_00004,5
17454,121.64,3.444,405.6,86.9,59970,01100000_00110010,8.907610893249512,_M_00004,5
17455,121.64,3.444,405.6,86.9,59970,01100000_00110010,8.922545671463013,_M_00004,5
17456,121.64,3.444,405.6,86.9,59970,01100000_00110010,8.93946099281311,_M_00004,5
17457,121.64,3.444,405.6,86.9,59970,01100000_00110010,8.956210851669312,_M_00004,5
17458,121.66,3.421,402.9,86.1,59970,01100000_00110010,8.974336385726929,_M_00004,5
17459,121.66,3.421,402.9,86.1,59970,01100000_00110010,8.989218950271606,_M_00004,5
