,volts,amps,power,sysstatus,timestamp,M_ID
2347,15,1.131,17,11100000_00010000,11.06119704,_M_00005
2348,15,1.125,16.9,11100000_00010000,11.09016061,_M_00005
2349,15,1.123,16.8,11100000_00010000,11.11850238,_M_00005
2350,15,1.129,16.9,11100000_00010000,11.14748001,_M_00005
2351,15.35,-0.922,11.9,10100000_00010000,11.17549729,_M_00005
2352,14.84,0.201,0.7,11100000_00010000,11.20440674,_M_00005
2353,14.96,0.083,1.1,11100000_00010000,11.23269153,_M_00005
2354,15,0.081,1.2,11100000_00010000,11.26172209,_M_00005
2355,15.01,0.085,1.3,11100000_00010000,11.29042792,_M_00005
2356,15.01,0.087,1.3,11100000_00010000,11.31849694,_M_00005
2357,15.01,0.087,1.3,11100000_00010000,11.34732294,_M_00005
2358,15.01,0.087,1.3,11100000_00010000,11.37572837,_M_00005
2359,15.01,0.087,1.3,11100000_00010000,11.40389633,_M_00005
2360,15.01,0.085,1.3,11100000_00010000,11.43287945,_M_00005
2361,15.03,0.083,1.2,11100000_00010000,11.46137381,_M_00005
2362,15.03,0.083,1.3,11100000_00010000,11.49072599,_M_00005
2363,15.01,0.087,1.3,11100000_00010000,11.51872349,_M_00005
2364,15.03,0.089,1.3,11100000_00010000,11.54702163,_M_00005
2365,15.01,0.087,1.3,11100000_00010000,11.57597065,_M_00005
2366,15.01,0.091,1.3,11100000_00010000,11.60430527,_M_00005
2367,15.01,0.089,1.3,11100000_00010000,11.63333583,_M_00005
2368,15.03,0.083,1.2,11100000_00010000,11.66172099,_M_00005
2369,15.01,0.085,1.3,11100000_00010000,11.69047117,_M_00005
2370,15.03,0.087,1.3,11100000_00010000,11.7222743,_M_00005
2371,15.03,0.087,1.3,11100000_00010000,11.74716115,_M_00005
2372,15.03,0.085,1.3,11100000_00010000,11.77582097,_M_00005
2373,15.03,0.087,1.3,11100000_00010000,11.80397105,_M_00005
